#'chr'	'start'	'end'	'3225_EST_1_log2FC.bw'	'3225_EST_2_log2FC.bw'	'3225_EST_3_log2FC.bw'	'3225_EtOH_1_log2FC.bw'	'3225_EtOH_2_log2FC.bw'	'3225_EtOH_3_log2FC.bw'	'3229_EST_1_log2FC.bw'	'3229_EST_2_log2FC.bw'	'3229_EST_3_log2FC.bw'	'3229_EtOH_1_log2FC.bw'	'3229_EtOH_2_log2FC.bw'	'3229_EtOH_3_log2FC.bw'	'3506_EST_1_log2FC.bw'	'3506_EST_2_log2FC.bw'	'3506_EST_3_log2FC.bw'	'3506_EtOH_1_log2FC.bw'	'3506_EtOH_2_log2FC.bw'	'3506_EtOH_3_log2FC.bw'
XIII	898404	899226	-0.3736974387853395	-0.4733176175695266	-0.3622777009387376	-0.674586428574982	-0.6063891329759519	-0.6870691801292182	-0.5165251303038167	-0.37099088427504195	-0.34725196083096693	-0.39775435443052126	-0.3599666797041603	-0.6600059207338486	-0.1988772685220352	0.05409402011954872	-0.16451832963892432	-0.7822729551589113	-0.26022483681820313	-0.46813549602408766
XIII	899378	901307	-0.4135540425066752	-0.4762607706217274	-0.26372918573731025	-0.3218658285693469	-0.4451439909393643	-0.49123913731335234	-0.31880938671548603	-0.3320513614445168	-0.14570011545364692	-0.2929278574038071	-0.27396121358797304	-0.28185284880698186	0.010261287412351747	-0.016767236690807978	0.02473140479740917	-0.400276331051203	0.32201237482626616	-0.37288180985804226
XIII	901708	902413	0.8712896236122076	0.9246641602752903	0.8399259026168931	0.3765631308454149	0.38385198072338783	0.4419200465696078	0.6061741137673669	0.6267967566530755	0.5902570441766833	0.6926585395708151	0.48909062101485884	0.4631344481393801	0.9440419458159317	1.2073063974853948	1.0862320868850601	0.38764365345028273	-0.16856813270149498	0.42474218693185356
XIII	902799	903849	0.740045810790289	0.6606784064883278	0.7942258277620587	0.46980628728866575	0.3429851266429538	0.3332809973898388	0.6007910988217309	0.6395753720601399	0.5995090675354003	0.7113960681642805	0.42378546065375916	0.4569574873333886	0.5702254817599341	0.6114425765900385	0.6306951983769735	0.474008073261806	-0.2193391683953149	0.45053686832246326
XIII	904285	904393	-0.0011860197065053162	0.1754087701577831	0.4723124109484531	-0.1675028879609373	-0.4461438844877261	-0.11626397714846665	-0.1349065916405784	0.014540768168107778	0.029458026082634373	-0.07523816156511505	-0.1987744170344538	-0.1755265181677209	-0.31210878850133333	-0.21677834512023833	-0.5588041844743269	-0.5087828735510508	-1.244712358823529	-0.21093753890858757
XIII	904824	905835	-0.028746529738579964	-0.038201610164755526	-0.022099985254506568	-0.49072902700195914	-0.35375490867773224	-0.5446829824136343	-0.20186708206946488	-0.29384941459291647	-0.10788934957733494	-0.2465378774261852	-0.2779875852233932	-0.44220767153240925	-0.23819713561872113	-0.22730684431323192	-0.11231483259965122	-0.46739416980837734	-0.6688451960579695	-0.44139319763221324
XIII	905661	905973	-0.14297306875605734	-0.042706332364058394	-0.03715446173326853	-0.7059709071539916	-0.5621630379404777	-0.5929643731468763	-0.258143013713356	-0.1511337106856398	-0.12914839231719574	-0.23702676688583615	-0.23007989333918652	-0.47454932255622667	-0.053700108346768104	-0.3138389169262388	-0.059876882251746096	-0.5197714715240858	-0.35638450254471254	-0.5066939120013745
XIII	907320	907629	-0.749305978562068	-0.7437284910948917	-0.4398999854584728	-0.8226959564539221	-0.7511802244340717	-0.9948259950841515	-0.6656656948108117	-0.8796397364641084	-0.3735296739729477	-0.5203222463624763	-0.6248790739423634	-0.8273189089059058	-0.4190096298660661	-0.5206395945116926	-0.3665852822049922	-0.9160562948501612	-1.0029998801672728	-0.7250162708334938
XIII	907363	910786	-0.5858428233484062	-0.7069457863006123	-0.5084231294180056	-0.6509314891019482	-0.7135099382453448	-0.9011703645907889	-0.5637822383125031	-0.6763757106681823	-0.48439507239261215	-0.466334453912078	-0.4381246933559559	-0.7594740146159986	-0.3762221964346607	-0.3575663802570117	-0.36496299645582414	-0.7914549443793513	-1.2233243460826557	-0.5811175340419271
XIII	911060	912143	0.3978501824020569	0.13146141859963328	0.39242640997894584	0.16329413431172887	0.22117739956574867	0.18700203759078063	0.2357857266951796	0.17186810235017333	0.23091940104906358	0.35248894847771245	0.16391250891258402	0.2891259880497405	0.510964866138011	0.571651634174921	0.6972202385781765	0.14721066346349038	-0.4548085074455564	0.04530779067168935
XIII	912879	914538	0.14586968691396454	-0.003044826776741356	0.18496047710352018	0.6633802146060844	0.4660597300227684	0.4912456231062638	0.5537093826487095	0.535188660009429	0.6018341050369327	0.7774527077217861	0.6092363872608555	0.6971271044091333	0.7208802492809698	0.8330187183607768	0.7990087522951647	0.8961889458392455	0.7475560493825646	0.730257435517544
XIII	916745	917051	-0.8212320257246105	-0.8854823920851439	-0.5434710406789592	-0.6521624536101335	-0.7399233211489284	-0.8554663266621384	-0.46188367542877695	-0.8175962152434331	-0.2096681675015419	-0.4244409478178211	-0.46132708842458287	-0.5887713157663158	-0.7884233327083339	-0.5783237853860543	-1.1319152395320093	-0.5922201419967452	-0.34058426095939737	-0.6400616215724572
XIII	917578	917896	-0.463042121825728	-0.17683182872316372	-0.48350084220416517	-0.13314663354635425	0.0851235401892812	0.37331497955059856	-0.023783467710018158	0.10914286445685716	-0.06581210444605201	0.5851771077082591	0.6600284775156738	0.19656936792179402	1.1372030218067408	0.48565461025016865	1.096059668738887	0.07512841560239406	-1.0357416608493846	-0.044336354430272895
XIII	918365	919079	-0.8138684467107308	-0.5632452555397311	-0.4646644429332402	-0.8986751354709059	-1.1588270952721604	-0.9491237832050698	-0.8714546916197663	-0.9499285030097855	-1.2111810022375495	-1.010144129387137	-0.9058225562258595	-1.2821837648290213	-1.3491412075961673	-1.0614720490132392	-1.4784782468437814	-0.960264120482597	-1.3370994528969462	-1.0525671727517072
XIII	920087	921401	-1.0176505712976556	-0.45006611652025896	-1.0956787880878653	-0.9697991748197256	-1.0397610392200347	-1.4808436106329097	-0.7110474631485149	-1.6378278603111045	-1.1994740006404743	-1.4019182486076878	-1.1580282603224663	-1.4949975586372968	-1.0563661493304295	-1.250141062003474	-1.7506277107575532	-1.4097908011310176	-1.7042212082733665	-1.175343225136558
XIII	922201	922444	-1.4194999262383936	-0.8549536256571856	-2.371878426690651	-1.2817892639326707	-1.0656001136136153	-2.301272972130481	-1.7598303257192605	-2.1428829147001354	-1.1456100730677692	-2.789425129753081	-1.0224142567611034	-2.5575516135604293	-0.08421596467740251	-1.1856778237217493	-2.818042314101639	-1.9428520997365315	-1.9293647986135365	-1.9362931074919525
XIII	922640	923015	-0.7907242554823558	-1.5452810541788737	-1.4563661791483562	-0.8778572928110758	-1.2236639099121094	-0.9012267495791118	-0.6831336469650269	-1.3074530792236327	-1.8489111671447753	-1.456796235402425	-0.8754728686014811	-0.8006569932301839	-0.29483357683817546	-1.1853328671455383	-2.422802885691325	-1.3385386422475178	-1.0256732632319132	-1.1305325886408488
XIII	923493	923802	-1.556940268930108	-0.46320155730115364	-0.7117406836316038	-2.206625115524218	-1.2430710667988412	-1.463798790687882	-0.6697858217561129	-1.4660857198307815	-0.525876449469272	-1.628196735839242	-1.486681563182942	-0.9767827411396218	-1.978505148856771	-1.1685244257781884	-0.34885169899627616	-1.2187280530972002	-0.4239737720930991	-0.8236187102339414
VIII	444	3311	-0.39132942426566425	-0.5631239521657294	-0.37038365029107834	-0.28961879086901926	-0.3832490381979967	-0.4715704151176184	-0.2192292625662089	-0.21800447483282284	-0.10785233290053263	-0.02898954681124387	-0.1483694649341425	-0.22348394209306582	-0.07404964469141939	-0.19351803099689144	-0.2061821010165153	-0.44879382489074343	-1.1443592256480157	-0.29476662809773113
VIII	810	1293	-0.445418575831822	-0.5391614742160583	-0.42467480174749783	-0.0834716858947746	-0.2842472881510638	-0.195199003402244	-0.13406167575784844	-0.11002304808200022	-0.04622317613035008	0.23929838050719865	-0.09378517030373863	-0.1538761988405609	0.07086366688983041	0.18524141362550095	0.12909087518974366	-0.23126025431891653	-0.8679378777063658	-0.08493776198006071
VIII	3725	4541	-0.27899263322937723	-0.3664267068984462	-0.16339173482767508	-0.322523096233022	-0.4530257367620281	-0.41390787035811183	-0.31288253274180144	-0.33213019531731514	-0.19249704404204498	-0.0788758403384218	-0.1679726018040788	-0.36953435218801683	-0.16200274177187798	-0.13286078760820422	-0.20846301896461086	-0.4830193434860192	-0.7567631114347309	-0.4234745169971504
VIII	5662	5797	-0.9761212516714025	-1.1108289630324752	-0.8915805079318859	-1.3399757870921383	-1.2221740660844025	-1.4443477030153629	-0.7928212382175305	-1.2922084622912937	-0.7696372654702929	-1.235172066865144	-0.6770078906306514	-1.424718521259449	-0.9032097918015939	-0.9111986769570245	-1.0899042460653516	-1.1138913287056817	-0.677293602625529	-0.9653506067064074
VIII	6400	7546	-0.6761690564180544	-0.6962919491539866	-0.6831769496358502	-0.7671926334474307	-0.7202815967912657	-0.8764523472877489	-0.5849303037500299	-0.6871590164943515	-0.5222864696908788	-0.4951330152481639	-0.5219394752908544	-0.7559138714122939	-0.46254396163980377	-0.6684218862709991	-0.5041856265608968	-0.8317687127810706	-0.6155366969150191	-0.603584096152953
VIII	8350	10213	-0.04551456871687951	-0.31069959196043606	0.013052214759687418	0.4204176242160848	0.28212360921113383	0.4009923093240874	0.4314351603988672	0.2519927357641907	0.41874123181441875	0.7037079130265896	0.5512778529670376	0.643057245294445	0.11121075004259234	0.10300800229232285	0.24855874287333465	0.7626870276143457	0.289051722123683	0.5735762725641699
VIII	9980	10307	0.3437534567777535	0.014954150572920428	0.21650613739585292	0.25295309284046885	0.19509359904385487	0.2985935739056415	0.36045548332575994	0.20374478925623293	0.1647533607227722	0.3993864685023596	0.277118552423763	0.2847754656174861	0.002060964475713374	0.024200184073652334	0.41917623554894684	0.5115119716443053	0.6057041818577944	0.16934509075016055
VIII	11922	12285	-1.0202256347193863	-1.1653886138243452	-0.9213469733876631	-1.2969758130958915	-1.1246348798767594	-1.6920875565079616	-1.1535175567816112	-1.5581729276777956	-1.0183500938835879	-1.1475301784588943	-1.1687756861536958	-1.6411702179711711	-0.9033268768268512	-1.183302129792773	-1.24812064945862	-1.4025196445874932	-1.5070962623459576	-0.9831505042462308
VIII	12501	12849	-1.4246136487215415	-1.7045199098258181	-1.164059195847347	-1.836412472560488	-1.515352828749295	-2.031784525136838	-1.4781317140864232	-2.0561167267547256	-1.346854076440307	-1.7021365590479183	-1.5143022929114855	-2.023438442164454	-1.639882597155955	-1.854318725925753	-1.738496381112899	-2.0015463324798937	-1.3812738917339809	-1.5285319399559636
VIII	13564	14272	-0.6923766513328767	-0.826571463460976	-0.5783213071230441	-1.2523574096334857	-1.2289278736222262	-1.4958060647134725	-0.9803656987551242	-1.3780324041506664	-0.8693725343477928	-1.2365044803942664	-1.0167769335084043	-1.4140142300708147	-1.2669657507858707	-1.4349252183558578	-1.1814526175375037	-1.4172847596939	-0.13445603941793496	-1.0688419104969433
VIII	14900	15413	-0.3566449391214471	-0.3663467542005096	-0.2518622528507463	-0.26718594642178123	-0.3631157238813404	-0.4559846324530261	-0.2659919699730232	-0.2577619741302252	-0.14092454404858817	-0.25978600718589323	-0.2979271639624999	-0.4122378859603614	-0.19755047738668283	-0.12203712832857991	-0.1834964468465214	-0.29118983132100246	-0.5039811042781926	-0.2699622109154744
VIII	15666	16119	-0.5138263607656719	-0.6228469742318126	-0.6891635105309897	-0.7004589339755228	-0.8619927739991783	-0.7579022787527796	-0.6944133295391832	-0.7811552115097214	-0.4711231033270459	-0.6067647221335775	-0.46182553173427293	-0.5967519507502878	-0.6711565492432112	-0.5942522475787873	-0.6894285744126006	-0.6404459859624867	-0.5350687424868148	-0.5089872679173552
VIII	17391	17841	-1.3675690530141196	-1.473338125652737	-1.2821332280900741	-1.599966137568156	-1.9318330468071832	-1.6198262244330512	-1.3670141908857558	-1.7368995730082195	-1.3540993792215983	-1.6360292110443115	-1.4813393232557508	-1.7324647666083441	-1.8075147173139785	-1.6848686962127686	-1.5969412871466744	-1.6157557017008461	-0.9302910832034218	-1.598519257651435
VIII	19087	20971	-0.006386879428177115	-0.03971313271046697	0.09135428617951596	0.43268333487449934	0.30866143338999175	0.5066319731390401	0.47263255531873927	0.47221322054569387	0.4670818970714658	0.650146960807201	0.5277705383655119	0.7266738795424217	0.3135098263652968	0.1920137638499023	0.315072942634297	0.7132206708003	0.36628325541054874	0.576595234832946
VIII	21782	23540	-0.07831338718618279	-0.028570068187681073	-0.013877267702413772	0.0033660466353641044	-0.04476028420412499	-0.08027568343556375	0.01608535592466491	0.05535250620850796	0.09388582760021005	0.02583398824140209	0.03166313084590421	-0.029657217758507454	0.35922689776914246	0.39012426339996825	0.563477730506923	-0.1410713664772025	0.3909382475114113	-0.09000497443412893
VIII	23616	25509	-0.22602556086820835	-0.27558640322859046	-0.1141948757068354	-0.31657104837283595	-0.4309445299046794	-0.4150320428424075	-0.19436943685951774	-0.26025546558055684	-0.056247832569821576	-0.238070709769586	-0.26333990122235396	-0.328426363250281	-0.045063436516239355	0.1366791568133671	0.05518914358488669	-0.38826176126483125	-0.5097231883569426	-0.3725760391132578
VIII	25777	26179	-0.6387301957429345	-0.620193022044737	-0.5273019155607889	-1.112277970029347	-1.070311483459093	-1.5431684401497912	-0.9727212901139142	-1.2553313210235901	-0.9906384287781975	-1.060569458458554	-0.9796897076848727	-1.4410663516960334	-0.857267003628745	-0.9644337904393969	-0.9808162650065636	-1.119470220062863	-1.4563528243582047	-1.0109689012688785
VIII	26240	27881	0.2859056820889786	0.19700504642372665	0.32981708754423844	0.2149959528758568	0.05317719980829159	0.08738636014521087	0.29648963165748127	0.24266801842242608	0.3540917590650969	0.2618107064623138	0.2704372447848974	0.16384150599794078	0.7110850184810809	0.7044781278648585	0.8050910335426865	0.167452613614377	-0.10583210863186629	0.07699387682276047
VIII	27977	32756	-0.18235903843897458	-0.2571636529017702	-0.05430499144891585	0.37666059998095	0.23597061482900653	0.41272344978864933	0.7576681770672732	0.8575618998129813	0.7906603831929576	0.5236526690409457	0.4992913971338394	0.5529838543053974	0.01993653604140664	0.031849160007812856	0.08159934165812507	0.6773446746190788	1.2234726428686262	0.47882539228206644
VIII	33175	33637	0.16445429292850167	0.18528941508495447	0.33238821163838045	0.6243005775786065	0.3868068665137023	0.3763726260174405	0.5163699512357836	0.7468136044291707	0.6661771666952027	0.6882006491417493	0.5050312038107868	0.6088121716594284	0.8639601951037651	0.9752509657954758	1.0218622207641601	0.5162778879140879	0.7040957555368349	0.47758960434884734
VIII	33192	34077	0.2005386978084758	0.09626807371775309	0.35723048274799934	0.37625683204602384	0.27315901783226576	0.20973980990506838	0.4904177813880188	0.7060179735711738	0.6495555058441593	0.5285414571883315	0.38601565049193	0.48781942937333705	0.7255369103426313	0.8364171684394448	1.0316321409624174	0.35608251528551355	0.20592472628685043	0.36922843603775074
VIII	35254	36025	2.3315012587956727	2.3381525726169925	2.4123856548205422	2.9915153533104326	2.8002061584116418	3.0531918299337306	3.0505802296788156	3.3324689461872583	2.9896641537063937	3.2968692695429658	2.8946173917767912	3.1804490246506822	3.572062502266059	3.6530889157345943	3.8066570210240385	3.010252492684489	2.190632538108974	2.8095786254229713
VIII	36378	38508	-0.16930524499203678	-0.3110757848802307	-0.09805543326436074	-0.16765742132921171	-0.3265856741067949	-0.31040045317349857	-0.052955883970842686	-0.26683210480381064	-0.05403672868657001	0.03645821745966521	-0.13864308151280938	-0.24655407770138948	0.03922861569364306	-0.008423710317119196	0.03638132827382692	-0.3113156051814836	-1.1798189605569616	-0.24736593118855654
VIII	38814	39486	0.38933447009573385	0.19726243993195353	0.41302920210929145	-0.37454115343945366	-0.20929177363092702	-0.22041872796558198	-0.15122925323389827	-0.014818973484493448	0.08511715243082671	0.21963567826009933	-0.06483826388915379	-0.13123616713675715	0.09836497233204898	0.38286748656204767	0.15354460137231007	-0.13839779552959258	-0.9686659764675867	-0.044410774572974154
VIII	39073	39535	0.2949061232727843	0.15828480823731525	0.38013804557519554	-0.5345595284973904	-0.41292872809486475	-0.41207507379127273	-0.27113456421600274	-0.18877408140665525	-0.012191129246831453	0.12268613571728461	-0.17591382538601433	-0.3739347055360868	0.02400799478803363	0.13030187134102825	0.032608934914394885	-0.2882268217541439	-1.2622993401118687	-0.1596906085809072
VIII	40083	45690	-0.07976567591918393	-0.2451656869989847	0.017212280004403373	-0.2843256202721226	-0.41443118959776915	-0.3944729768849321	-0.1506204263441529	-0.22858621621697434	-0.07612965951642293	-0.14852591179177066	-0.2071907501287037	-0.3101426094509987	0.1295958940796149	0.10839583032372666	0.17115027740529956	-0.3664632317767714	0.1284577017781227	-0.2753565252411912
VIII	45928	47968	0.027936380610746492	-0.0474512846329633	0.10111774463279574	0.469071086808747	0.29569712077870086	0.38916042711220533	0.36447601411856856	0.518327341079712	0.49219882871590404	0.49760330293692795	0.40579539364459466	0.4545653788248698	0.785516377991321	0.9849066988627116	1.0471493545233035	0.3336079368871801	0.07230359395345051	0.29755527028850476
